consumption,interval_start,interval_end,buy_rate_inc_vat,sell_rate_inc_vat
0.07599999755620956,2024-04-20 02:30:00+01:00,2024-04-20 03:00:00+01:00,7.49994,6.989999771118164
0.08900000154972076,2024-04-20 03:00:00+01:00,2024-04-20 03:30:00+01:00,7.49994,6.989999771118164
0.07000000029802322,2024-04-20 03:30:00+01:00,2024-04-20 04:00:00+01:00,7.49994,6.800000190734863
0.06400000303983688,2024-04-20 04:00:00+01:00,2024-04-20 04:30:00+01:00,7.49994,6.989999771118164
0.09099999815225601,2024-04-20 04:30:00+01:00,2024-04-20 05:00:00+01:00,7.49994,6.989999771118164
0.0729999989271164,2024-04-20 05:00:00+01:00,2024-04-20 05:30:00+01:00,7.49994,6.650000095367432
0.05900000035762787,2024-04-20 05:30:00+01:00,2024-04-20 06:00:00+01:00,27.274275,6.039999961853027
0.0860000029206276,2024-04-20 06:00:00+01:00,2024-04-20 06:30:00+01:00,27.274275,7.400000095367432
0.07999999821186066,2024-04-20 06:30:00+01:00,2024-04-20 07:00:00+01:00,27.274275,7.599999904632568
0.21699999272823334,2024-04-20 07:00:00+01:00,2024-04-20 07:30:00+01:00,27.274275,8.260000228881836
1.8680000305175781,2024-04-20 07:30:00+01:00,2024-04-20 08:00:00+01:00,27.274275,8.449999809265137
2.677999973297119,2024-04-20 08:00:00+01:00,2024-04-20 08:30:00+01:00,27.274275,8.449999809265137
2.315999984741211,2024-04-20 08:30:00+01:00,2024-04-20 09:00:00+01:00,27.274275,7.909999847412109
0.5600000023841858,2024-04-20 09:00:00+01:00,2024-04-20 09:30:00+01:00,27.274275,8.399999618530273
0.31299999356269836,2024-04-20 09:30:00+01:00,2024-04-20 10:00:00+01:00,27.274275,8.399999618530273
0.07400000095367432,2024-04-20 10:00:00+01:00,2024-04-20 10:30:00+01:00,27.274275,7.960000038146973
0.057999998331069946,2024-04-20 10:30:00+01:00,2024-04-20 11:00:00+01:00,27.274275,7.610000133514404
0.08100000023841858,2024-04-20 11:00:00+01:00,2024-04-20 11:30:00+01:00,27.274275,6.989999771118164
0.08100000023841858,2024-04-20 11:30:00+01:00,2024-04-20 12:00:00+01:00,27.274275,7.019999980926514
0.057999998331069946,2024-04-20 12:00:00+01:00,2024-04-20 12:30:00+01:00,27.274275,7.039999961853027
0.06800000369548798,2024-04-20 12:30:00+01:00,2024-04-20 13:00:00+01:00,27.274275,6.989999771118164
0.08799999952316284,2024-04-20 13:00:00+01:00,2024-04-20 13:30:00+01:00,27.274275,6.550000190734863
